ID,GROUP,DATE,AGE,Gender,MEMORIZATION,GRIT,TEAMWORK,DISCIPLINE,SELF ESTEEM,CREATIVITY,LANGUAGE
311,C,9/30/2015,14,1,6,6,6,6,6,6,6

312,C,9/30/2015,15,1,6,6,6,6,6,6,6

313,C,9/30/2015,17,1,6,6,6,6,6,6,6

314,C,9/30/2015,15,1,6,6,6,6,6,6,6

315,C,9/30/2015,17,1,6,6,6,6,6,6,6

101,A,10/1/2015,14,1,,,,,,,

102,A,10/1/2015,18,1,7,7,6,6,6,6,6

103,A,10/1/2015,14,1,5,5,6,6,5,4,4

104,A,10/1/2015,16,1,,,,,,,

105,A,10/1/2015,14,1,,,,,,,

106,A,10/1/2015,16,1,,,,,,,

107,A,10/1/2015,15,1,,,,,,,

108,A,10/1/2015,12,1,,,,,,,

109,A,10/1/2015,16,1,6,7,6,6,5,4,4

110,A,10/1/2015,16,1,,,,,,,

111,A,10/1/2015,10,1,,,,,,,

112,A,10/1/2015,16,1,,,,,,,

113,A,10/1/2015,14,1,6,7,6,6,5,4,4

114,A,10/1/2015,14,1,,,,,,,

115,A,10/1/2015,16,1,5,5,6,6,5,4,4

116,A,10/1/2015,13,1,,,,,,,

117,A,10/1/2015,18,1,,,,,,,

118,A,10/1/2015,14,1,6,7,6,6,6,6,6

119,A,10/1/2015,16,1,,,,,,,

120,A,10/1/2015,14,1,7,7,6,6,6,6,6

121,A,10/1/2015,16,1,5,6,6,6,6,6,6

201,B,10/1/2015,14,1,6,7,6,6,5,5,5

202,B,10/1/2015,14,1,,,,,,,

203,B,10/1/2015,12,1,,,,,,,

204,B,10/1/2015,16,1,6,6,5,6,6,5,5

205,B,10/1/2015,9,1,6,6,5,6,5,5,5

206,B,10/1/2015,12,1,,,,,,,

207,B,10/1/2015,12,1,,,,,,,

208,B,10/1/2015,11,1,,,,,,,

209,B,10/1/2015,12,1,,,,,,,

210,B,10/1/2015,9,1,,,,,,,

211,B,10/1/2015,13,1,6,5,6,6,6,6,6

212,B,10/1/2015,9,1,5,6,6,6,5,5,5

213,B,10/1/2015,10,1,,,,,,,

214,B,10/1/2015,12,1,,,,,,,

215,B,10/1/2015,10,1,3,5,5,5,3,4,2

216,B,10/1/2015,12,1,,,,,,,

217,B,10/1/2015,12,1,,,,,,,

218,B,10/1/2015,,1,,,,,,,

101,A,10/5/2015,14,1,,,,,,,

102,A,10/5/2015,18,1,7,7,7,7,7,6,5

103,A,10/5/2015,14,1,,,,,,,

104,A,10/5/2015,16,1,,,,,,,

105,A,10/5/2015,14,1,,,,,,,

106,A,10/5/2015,16,1,,,,,,,

107,A,10/5/2015,15,1,6,6,6,6,6,6,5

108,A,10/5/2015,12,1,6,6,6,6,7,6,7

109,A,10/5/2015,16,1,7,7,6,6,7,6,5

110,A,10/5/2015,16,1,,,,,,,

111,A,10/5/2015,10,1,,,,,,,

112,A,10/5/2015,16,1,,,,,,,

113,A,10/5/2015,14,1,7,6,6,6,6,6,6

114,A,10/5/2015,14,1,,,,,,,

115,A,10/5/2015,16,1,,,,,,,

116,A,10/5/2015,13,1,,,,,,,

117,A,10/5/2015,18,1,5,5,6,6,5,5,5

118,A,10/5/2015,14,1,6,5,5,6,6,6,6

119,A,10/5/2015,16,1,,,,,,,

120,A,10/5/2015,14,1,6,7,7,7,7,7,5

121,A,10/5/2015,16,1,6,6,5,6,5,6,5

201,B,10/5/2015,14,1,6,6,6,6,6,6,6

202,B,10/5/2015,14,1,,,,,,,

203,B,10/5/2015,12,1,,,,,,,

204,B,10/5/2015,16,1,6,6,6,6,6,6,6

205,B,10/5/2015,9,1,6,6,6,6,6,6,6

206,B,10/5/2015,12,1,,,,,,,

207,B,10/5/2015,12,1,,,,,,,

208,B,10/5/2015,11,1,,,,,,,

209,B,10/5/2015,12,1,6,5,5,6,6,5,6

210,B,10/5/2015,9,1,6,6,6,6,6,6,5

211,B,10/5/2015,13,1,6,6,5,5,5,6,5

212,B,10/5/2015,9,1,5,6,5,6,5,5,5

213,B,10/5/2015,10,1,,,,,,,

214,B,10/5/2015,12,1,,,,,,,

215,B,10/5/2015,10,1,5,5,5,5,3,3,4

216,B,10/5/2015,12,1,,,,,,,

217,B,10/5/2015,12,1,,,,,,,

218,B,10/5/2015,,1,,,,,,,

301,C,10/5/2015,15,1,7,7,7,6,6,6,7

302,C,10/5/2015,16,1,5,6,6,6,5,5,5

303,C,10/5/2015,15,1,,,,,,,

304,C,10/5/2015,17,1,,,,,,,

305,C,10/5/2015,15,1,5,6,6,6,5,5,5

306,C,10/5/2015,17,1,6,6,6,6,5,5,5

307,C,10/5/2015,15,1,,,,,,,

308,C,10/5/2015,15,1,6,6,6,6,5,5,5

309,C,10/5/2015,14,1,5,5,6,6,3,3,4

310,C,10/5/2015,15,1,5,6,6,6,5,5,5

311,C,10/5/2015,14,1,5,6,6,6,5,5,5

312,C,10/5/2015,15,1,5,6,6,6,5,5,5

313,C,10/5/2015,17,1,,,,,,,

314,C,10/5/2015,15,1,7,7,5,5,5,5,6

315,C,10/5/2015,17,1,,,,,,,

101,A,10/7/2015,14,1,,,,,,,

102,A,10/7/2015,18,1,7,7,7,7,7,7,6

103,A,10/7/2015,14,1,6,6,6,6,6,6,6

104,A,10/7/2015,16,1,,,,,,,

105,A,10/7/2015,14,1,6,6,6,6,6,6,6

106,A,10/7/2015,16,1,,,,,,,

107,A,10/7/2015,15,1,6,7,6,6,6,6,6

108,A,10/7/2015,12,1,7,7,6,6,7,6,7

109,A,10/7/2015,16,1,6,7,6,6,6,6,6

110,A,10/7/2015,16,1,,,,,,,

111,A,10/7/2015,10,1,,,,,,,

112,A,10/7/2015,16,1,,,,,,,

113,A,10/7/2015,14,1,6,7,6,6,6,6,6

114,A,10/7/2015,14,1,,,,,,,

115,A,10/7/2015,16,1,6,6,6,6,6,6,6

116,A,10/7/2015,13,1,,,,,,,

117,A,10/7/2015,18,1,6,6,6,6,6,6,6

118,A,10/7/2015,14,1,6,6,6,6,6,6,6

119,A,10/7/2015,16,1,6,6,6,6,6,6,6

120,A,10/7/2015,14,1,7,7,7,6,6,7,6

121,A,10/7/2015,16,1,6,6,6,6,6,6,6

201,B,10/7/2015,14,1,7,6,6,6,6,6,6

202,B,10/7/2015,14,1,,,,,,,

203,B,10/7/2015,12,1,,,,,,,

204,B,10/7/2015,16,1,7,6,7,7,6,6,6

205,B,10/7/2015,9,1,7,6,6,6,6,6,7

206,B,10/7/2015,12,1,,,,,,,

207,B,10/7/2015,12,1,,,,,,,

208,B,10/7/2015,11,1,,,,,,,

209,B,10/7/2015,12,1,5,5,5,6,5,5,5

210,B,10/7/2015,9,1,5,5,5,6,5,6,4

211,B,10/7/2015,13,1,6,5,5,6,5,5,5

212,B,10/7/2015,9,1,6,5,6,6,6,6,5

213,B,10/7/2015,10,1,6,6,6,6,6,6,6

214,B,10/7/2015,12,1,,,,,,,

215,B,10/7/2015,10,1,3,4,5,6,2,2,2

216,B,10/7/2015,12,1,,,,,,,

217,B,10/7/2015,12,1,,,,,,,

218,B,10/7/2015,,1,,,,,,,

301,C,10/7/2015,15,1,7,7,7,7,7,6,7

302,C,10/7/2015,16,1,,,,,,,

303,C,10/7/2015,15,1,,,,,,,

304,C,10/7/2015,17,1,6,6,6,6,6,6,6

305,C,10/7/2015,15,1,7,6,6,6,6,6,6

306,C,10/7/2015,17,1,6,6,6,6,6,6,6

307,C,10/7/2015,15,1,6,6,6,6,6,6,6

308,C,10/7/2015,15,1,,,,,,,

309,C,10/7/2015,14,1,6,6,6,6,6,6,6

310,C,10/7/2015,15,1,6,7,6,6,6,6,6

311,C,10/7/2015,14,1,6,6,6,6,6,6,6

312,C,10/7/2015,15,1,6,6,6,6,6,6,6

313,C,10/7/2015,17,1,6,6,6,6,6,6,6

314,C,10/7/2015,15,1,6,6,6,6,6,6,6

315,C,10/7/2015,17,1,6,6,5,6,6,6,7

101,A,10/9/2015,14,1,,,,,,,

102,A,10/9/2015,18,1,7,7,6,6,6,6,4

103,A,10/9/2015,14,1,5,5,6,6,5,4,4

104,A,10/9/2015,16,1,,,,,,,

105,A,10/9/2015,14,1,5,5,6,6,5,4,4

106,A,10/9/2015,16,1,,,,,,,

107,A,10/9/2015,15,1,,,,,,,

108,A,10/9/2015,12,1,6,7,6,6,6,6,6

109,A,10/9/2015,16,1,6,7,6,6,5,4,4

110,A,10/9/2015,16,1,,,,,,,

111,A,10/9/2015,10,1,,,,,,,

112,A,10/9/2015,16,1,,,,,,,

113,A,10/9/2015,14,1,6,7,6,6,5,4,4

114,A,10/9/2015,14,1,,,,,,,

115,A,10/9/2015,16,1,5,5,6,6,5,4,4

116,A,10/9/2015,13,1,,,,,,,

117,A,10/9/2015,18,1,,,,,,,

118,A,10/9/2015,14,1,6,7,6,6,6,6,6

119,A,10/9/2015,16,1,,,,,,,

120,A,10/9/2015,14,1,7,7,6,6,6,6,4

121,A,10/9/2015,16,1,5,6,6,6,6,6,6

201,B,10/9/2015,14,1,6,7,6,6,5,5,5

202,B,10/9/2015,14,1,,,,,,,

203,B,10/9/2015,12,1,,,,,,,

204,B,10/9/2015,16,1,6,7,5,6,6,5,5

205,B,10/9/2015,9,1,6,6,5,6,5,5,5

206,B,10/9/2015,12,1,,,,,,,

207,B,10/9/2015,12,1,,,,,,,

208,B,10/9/2015,11,1,,,,,,,

209,B,10/9/2015,12,1,6,3,6,6,5,5,5

210,B,10/9/2015,9,1,5,5,5,6,5,5,5

211,B,10/9/2015,13,1,,,,,,,

212,B,10/9/2015,9,1,5,5,5,6,5,5,5

213,B,10/9/2015,10,1,,,,,,,

214,B,10/9/2015,12,1,,,,,,,

215,B,10/9/2015,10,1,,,,,,,

216,B,10/9/2015,12,1,,,,,,,

217,B,10/9/2015,12,1,,,,,,,

218,B,10/9/2015,,1,,,,,,,

301,C,10/9/2015,15,1,7,6,6,7,7,6,7

302,C,10/9/2015,16,1,5,6,6,6,6,6,5

303,C,10/9/2015,15,1,,,,,,,

304,C,10/9/2015,17,1,6,6,6,6,6,5,4

305,C,10/9/2015,15,1,7,6,7,7,7,7,6

306,C,10/9/2015,17,1,6,6,6,6,5,6,4

307,C,10/9/2015,15,1,6,6,6,6,6,6,6

308,C,10/9/2015,15,1,,,,,,,

309,C,10/9/2015,14,1,6,6,6,6,5,6,5

310,C,10/9/2015,15,1,6,5,6,6,6,6,6

311,C,10/9/2015,14,1,6,6,6,6,6,6,5

312,C,10/9/2015,15,1,5,5,6,6,5,5,4

313,C,10/9/2015,17,1,6,6,6,6,6,6,5

314,C,10/9/2015,15,1,5,5,5,6,5,5,5

315,C,10/9/2015,17,1,6,6,6,6,6,6,6

101,A,10/12/2015,14,1,,,,,,,

102,A,10/12/2015,18,1,7,7,6,6,7,7,6

103,A,10/12/2015,14,1,6,6,6,6,6,6,6

104,A,10/12/2015,16,1,,,,,,,

105,A,10/12/2015,14,1,5,6,6,6,6,5,5

106,A,10/12/2015,16,1,,,,,,,

107,A,10/12/2015,15,1,,,,,,,

108,A,10/12/2015,12,1,7,6,6,6,7,6,7

109,A,10/12/2015,16,1,7,7,6,6,7,6,6

110,A,10/12/2015,16,1,,,,,,,

111,A,10/12/2015,10,1,,,,,,,

112,A,10/12/2015,16,1,,,,,,,

113,A,10/12/2015,14,1,7,7,6,6,6,6,6

114,A,10/12/2015,14,1,,,,,,,

115,A,10/12/2015,16,1,6,6,6,6,6,6,6

116,A,10/12/2015,13,1,,,,,,,

117,A,10/12/2015,18,1,,,,,,,

118,A,10/12/2015,14,1,6,6,5,6,6,6,7

119,A,10/12/2015,16,1,6,6,5,6,6,6,5

120,A,10/12/2015,14,1,7,7,7,7,7,7,6

121,A,10/12/2015,16,1,5,6,5,6,5,5,5

201,B,10/12/2015,14,1,6,6,6,6,6,6,6

202,B,10/12/2015,14,1,,,,,,,

203,B,10/12/2015,12,1,,,,,,,

204,B,10/12/2015,16,1,7,6,6,6,6,6,6

205,B,10/12/2015,9,1,6,6,6,6,6,6,6

206,B,10/12/2015,12,1,,,,,,,

207,B,10/12/2015,12,1,,,,,,,

208,B,10/12/2015,11,1,,,,,,,

209,B,10/12/2015,12,1,5,6,5,6,5,4,5

210,B,10/12/2015,9,1,6,6,6,6,6,6,4

211,B,10/12/2015,13,1,5,5,5,6,5,5,5

212,B,10/12/2015,9,1,6,6,6,6,6,5,4

213,B,10/12/2015,10,1,6,6,6,6,6,5,6

214,B,10/12/2015,12,1,,,,,,,

215,B,10/12/2015,10,1,3,5,5,6,3,3,3

216,B,10/12/2015,12,1,,,,,,,

217,B,10/12/2015,12,1,,,,,,,

218,B,10/12/2015,,1,,,,,,,

301,C,10/12/2015,15,1,7,7,7,6,6,6,7

302,C,10/12/2015,16,1,,,,,,,

303,C,10/12/2015,15,1,,,,,,,

304,C,10/12/2015,17,1,,,,,,,

305,C,10/12/2015,15,1,7,7,5,5,5,5,6

306,C,10/12/2015,17,1,5,6,6,6,5,5,5

307,C,10/12/2015,15,1,6,6,6,6,5,5,5

308,C,10/12/2015,15,1,,,,,,,

309,C,10/12/2015,14,1,6,6,6,6,5,5,5

310,C,10/12/2015,15,1,5,5,6,6,3,3,4

311,C,10/12/2015,14,1,5,6,6,6,5,5,5

312,C,10/12/2015,15,1,5,6,6,6,5,5,5

313,C,10/12/2015,17,1,5,6,6,6,5,5,5

314,C,10/12/2015,15,1,5,6,6,6,5,5,5

315,C,10/12/2015,17,1,7,7,5,5,5,5,6

101,A,10/14/2015,14,1,,,,,,,

102,A,10/14/2015,18,1,7,7,7,7,7,7,6

103,A,10/14/2015,14,1,6,6,6,6,6,6,5

104,A,10/14/2015,16,1,,,,,,,

105,A,10/14/2015,14,1,6,6,6,6,6,6,6

106,A,10/14/2015,16,1,,,,,,,

107,A,10/14/2015,15,1,6,7,6,6,6,6,6

108,A,10/14/2015,12,1,7,7,6,6,7,6,7

109,A,10/14/2015,16,1,6,7,6,6,6,6,6

110,A,10/14/2015,16,1,,,,,,,

111,A,10/14/2015,10,1,,,,,,,

112,A,10/14/2015,16,1,,,,,,,

113,A,10/14/2015,14,1,6,7,6,6,6,6,6

114,A,10/14/2015,14,1,,,,,,,

115,A,10/14/2015,16,1,6,6,6,6,6,6,6

116,A,10/14/2015,13,1,,,,,,,

117,A,10/14/2015,18,1,6,6,6,6,6,6,6

118,A,10/14/2015,14,1,6,6,6,6,6,6,6

119,A,10/14/2015,16,1,6,6,6,6,6,6,6

120,A,10/14/2015,14,1,7,7,7,6,6,7,7

121,A,10/14/2015,16,1,,,,,,,

201,B,10/14/2015,14,1,6,6,6,6,6,6,5

202,B,10/14/2015,14,1,,,,,,,

203,B,10/14/2015,12,1,,,,,,,

204,B,10/14/2015,16,1,7,7,6,6,6,6,6

205,B,10/14/2015,9,1,6,6,6,6,6,5,6

206,B,10/14/2015,12,1,,,,,,,

207,B,10/14/2015,12,1,,,,,,,

208,B,10/14/2015,11,1,,,,,,,

209,B,10/14/2015,12,1,,,,,,,

210,B,10/14/2015,9,1,6,6,6,6,6,6,5

211,B,10/14/2015,13,1,,,,,,,

212,B,10/14/2015,9,1,,,,,,,

213,B,10/14/2015,10,1,5,6,5,5,5,5,5

214,B,10/14/2015,12,1,,,,,,,

215,B,10/14/2015,10,1,2,4,5,6,2,2,3

216,B,10/14/2015,12,1,,,,,,,

217,B,10/14/2015,12,1,,,,,,,

218,B,10/14/2015,,1,,,,,,,

301,C,10/14/2015,15,1,6,7,6,6,6,6,7

302,C,10/14/2015,16,1,,,,,,,

303,C,10/14/2015,15,1,,,,,,,

304,C,10/14/2015,17,1,5,6,6,5,6,6,6

305,C,10/14/2015,15,1,6,6,6,6,6,6,6

306,C,10/14/2015,17,1,6,6,6,6,6,6,6

307,C,10/14/2015,15,1,6,6,6,6,6,6,6

308,C,10/14/2015,15,1,,,,,,,

309,C,10/14/2015,14,1,6,6,6,6,6,6,6

310,C,10/14/2015,15,1,6,6,6,6,6,6,6

311,C,10/14/2015,14,1,6,6,6,6,6,6,6

312,C,10/14/2015,15,1,6,6,6,6,6,6,6

313,C,10/14/2015,17,1,6,6,6,6,6,6,6

314,C,10/14/2015,15,1,6,6,6,6,6,6,6

315,C,10/14/2015,17,1,6,6,6,6,6,6,6

101,A,10/16/2015,14,1,,,,,,,

102,A,10/16/2015,18,1,7,7,6,6,6,6,4

103,A,10/16/2015,14,1,,,,,,,

104,A,10/16/2015,16,1,,,,,,,

105,A,10/16/2015,14,1,5,5,6,6,5,4,4

106,A,10/16/2015,16,1,,,,,,,

107,A,10/16/2015,15,1,,,,,,,

108,A,10/16/2015,12,1,6,7,6,6,6,6,6

109,A,10/16/2015,16,1,6,7,6,6,5,4,4

110,A,10/16/2015,16,1,,,,,,,

111,A,10/16/2015,10,1,,,,,,,

112,A,10/16/2015,16,1,,,,,,,

113,A,10/16/2015,14,1,6,7,6,6,5,4,4

114,A,10/16/2015,14,1,,,,,,,

115,A,10/16/2015,16,1,5,5,6,6,5,4,4

116,A,10/16/2015,13,1,,,,,,,

117,A,10/16/2015,18,1,5,6,6,6,6,6,6

118,A,10/16/2015,14,1,6,7,6,6,6,6,6

119,A,10/16/2015,16,1,5,5,6,6,5,4,4

120,A,10/16/2015,14,1,7,7,6,6,6,6,4

121,A,10/16/2015,16,1,5,6,6,6,6,6,6

201,B,10/16/2015,14,1,6,7,6,6,5,5,6

202,B,10/16/2015,14,1,,,,,,,

203,B,10/16/2015,12,1,,,,,,,

204,B,10/16/2015,16,1,6,7,5,6,6,5,5

205,B,10/16/2015,9,1,6,6,5,6,5,5,5

206,B,10/16/2015,12,1,,,,,,,

207,B,10/16/2015,12,1,,,,,,,

208,B,10/16/2015,11,1,,,,,,,

209,B,10/16/2015,12,1,6,3,6,6,5,5,5

210,B,10/16/2015,9,1,5,5,5,6,5,5,5

211,B,10/16/2015,13,1,6,3,6,6,5,5,5

212,B,10/16/2015,9,1,5,5,5,6,5,5,5

213,B,10/16/2015,10,1,,,,,,,

214,B,10/16/2015,12,1,,,,,,,

215,B,10/16/2015,10,1,3,4,4,5,3,4,2

216,B,10/16/2015,12,1,,,,,,,

217,B,10/16/2015,12,1,,,,,,,

218,B,10/16/2015,,1,,,,,,,

301,C,10/16/2015,15,1,7,6,6,7,7,6,7

302,C,10/16/2015,16,1,5,5,5,6,6,6,5

303,C,10/16/2015,15,1,6,5,5,5,6,6,5

304,C,10/16/2015,17,1,6,5,6,6,5,6,4

305,C,10/16/2015,15,1,7,7,6,7,6,7,6

306,C,10/16/2015,17,1,6,6,6,6,5,6,4

307,C,10/16/2015,15,1,6,6,6,6,6,6,5

308,C,10/16/2015,15,1,5,5,5,6,5,5,5

309,C,10/16/2015,14,1,6,6,6,6,6,6,5

310,C,10/16/2015,15,1,6,6,6,6,6,5,6

311,C,10/16/2015,14,1,5,6,6,6,6,6,5

312,C,10/16/2015,15,1,5,5,5,6,5,5,4

313,C,10/16/2015,17,1,6,6,6,6,6,6,5

314,C,10/16/2015,15,1,5,5,5,6,5,5,5

315,C,10/16/2015,17,1,6,5,6,6,6,6,5

101,A,10/19/2015,14,1,,,,,,,

102,A,10/19/2015,18,1,6,7,7,6,7,6,5

103,A,10/19/2015,14,1,,,,,,,

104,A,10/19/2015,16,1,,,,,,,

105,A,10/19/2015,14,1,6,6,6,6,6,5,5

106,A,10/19/2015,16,1,,,,,,,

107,A,10/19/2015,15,1,,,,,,,

108,A,10/19/2015,12,1,7,6,6,6,6,6,7

109,A,10/19/2015,16,1,7,7,7,6,6,6,5

110,A,10/19/2015,16,1,,,,,,,

111,A,10/19/2015,10,1,,,,,,,

112,A,10/19/2015,16,1,,,,,,,

113,A,10/19/2015,14,1,7,7,7,6,6,6,7

114,A,10/19/2015,14,1,,,,,,,

115,A,10/19/2015,16,1,,,,,,,

116,A,10/19/2015,13,1,,,,,,,

117,A,10/19/2015,18,1,,,,,,,

118,A,10/19/2015,14,1,6,6,7,6,6,5,6

119,A,10/19/2015,16,1,6,5,6,6,5,5,4

120,A,10/19/2015,14,1,6,7,7,7,7,6,5

121,A,10/19/2015,16,1,6,6,7,6,6,6,5

201,B,10/19/2015,14,1,7,7,6,6,6,7,6

202,B,10/19/2015,14,1,,,,,,,

203,B,10/19/2015,12,1,,,,,,,

204,B,10/19/2015,16,1,6,7,6,6,6,5,5

205,B,10/19/2015,9,1,6,6,5,6,5,5,5

206,B,10/19/2015,12,1,,,,,,,

207,B,10/19/2015,12,1,,,,,,,

208,B,10/19/2015,11,1,,,,,,,

209,B,10/19/2015,12,1,6,3,6,6,5,5,5

210,B,10/19/2015,9,1,5,5,5,6,5,5,5

211,B,10/19/2015,13,1,4,5,5,5,3,4,2

212,B,10/19/2015,9,1,5,5,5,6,5,5,4

213,B,10/19/2015,10,1,5,5,5,6,5,5,5

214,B,10/19/2015,12,1,,,,,,,

215,B,10/19/2015,10,1,3,5,5,5,3,4,2

216,B,10/19/2015,12,1,,,,,,,

217,B,10/19/2015,12,1,,,,,,,

302,B,10/19/2015,15,,,,,,,,

218,B,10/19/2015,14,1,5,6,6,6,5,5,5

301,C,10/19/2015,15,1,7,7,7,6,6,6,7

303,C,10/19/2015,15,1,5,5,5,6,4,5,5

304,C,10/19/2015,17,1,5,6,6,6,5,5,5

305,C,10/19/2015,15,1,6,6,6,6,5,5,6

306,C,10/19/2015,17,1,5,6,6,6,5,5,5

307,C,10/19/2015,15,1,6,6,6,6,5,5,5

308,C,10/19/2015,15,1,6,5,6,6,5,5,6

309,C,10/19/2015,14,1,6,6,6,6,5,5,5

310,C,10/19/2015,15,1,5,5,6,6,3,3,4

311,C,10/19/2015,14,1,5,6,6,6,5,5,5

312,C,10/19/2015,15,1,,,,,,,

313,C,10/19/2015,17,1,5,6,6,6,5,5,5

314,C,10/19/2015,15,1,5,6,6,6,5,5,5

315,C,10/19/2015,17,1,6,6,5,5,5,5,6

101,A,10/21/2015,14,1,,,,,,,

102,A,10/21/2015,18,1,6,7,7,7,6,7,6

103,A,10/21/2015,14,1,,,,,,,

104,A,10/21/2015,16,1,,,,,,,

105,A,10/21/2015,14,1,6,6,6,6,6,6,6

106,A,10/21/2015,16,1,,,,,,,

107,A,10/21/2015,15,1,6,5,5,5,6,6,6

108,A,10/21/2015,12,1,6,7,6,6,7,6,7

109,A,10/21/2015,16,1,6,7,6,6,6,6,6

110,A,10/21/2015,16,1,,,,,,,

111,A,10/21/2015,10,1,,,,,,,

112,A,10/21/2015,16,1,,,,,,,

113,A,10/21/2015,14,1,6,7,6,6,6,6,6

114,A,10/21/2015,14,1,,,,,,,

115,A,10/21/2015,16,1,6,6,6,6,6,6,6

116,A,10/21/2015,13,1,,,,,,,

117,A,10/21/2015,18,1,6,6,6,6,6,6,6

118,A,10/21/2015,14,1,6,6,6,6,6,6,6

119,A,10/21/2015,16,1,6,6,5,6,6,6,6

120,A,10/21/2015,14,1,6,7,6,6,6,6,6

121,A,10/21/2015,16,1,6,6,6,6,6,6,6

201,B,10/21/2015,14,1,6,6,6,6,6,6,6

202,B,10/21/2015,14,1,,,,,,,

203,B,10/21/2015,12,1,,,,,,,

204,B,10/21/2015,16,1,7,6,6,6,6,6,6

205,B,10/21/2015,9,1,6,6,6,6,6,6,6

206,B,10/21/2015,12,1,,,,,,,

207,B,10/21/2015,12,1,,,,,,,

208,B,10/21/2015,11,1,,,,,,,

209,B,10/21/2015,12,1,5,6,5,6,5,4,5

210,B,10/21/2015,9,1,6,6,6,6,6,6,4

211,B,10/21/2015,13,1,5,5,5,6,5,5,5

212,B,10/21/2015,9,1,6,6,6,6,6,5,4

213,B,10/21/2015,10,1,6,6,6,6,6,5,6

214,B,10/21/2015,12,1,,,,,,,

215,B,10/21/2015,10,1,3,5,5,6,3,3,3

216,B,10/21/2015,12,1,,,,,,,

217,B,10/21/2015,12,1,,,,,,,

302,B,10/21/2015,15,1,,,,,,,

218,B,10/21/2015,14,1,,,,,,,

301,C,10/21/2015,15,1,7,7,7,7,7,6,7

302,C,10/21/2015,16,,,,,,,,

303,C,10/21/2015,15,1,,,,,,,

304,C,10/21/2015,17,1,6,6,6,6,6,6,6

305,C,10/21/2015,15,1,6,6,6,6,6,6,6

306,C,10/21/2015,17,1,7,6,6,6,6,6,6

307,C,10/21/2015,15,1,6,6,6,6,6,6,6

308,C,10/21/2015,15,1,6,6,6,6,6,6,6

309,C,10/21/2015,14,1,6,6,6,6,6,6,6

310,C,10/21/2015,15,1,6,6,6,6,6,6,6

311,C,10/21/2015,14,1,6,7,6,6,6,6,6

312,C,10/21/2015,15,1,6,6,6,6,6,6,6

313,C,10/21/2015,17,1,6,6,6,6,6,6,6

314,C,10/21/2015,15,1,6,6,6,6,6,6,6

315,C,10/21/2015,17,1,6,6,6,6,6,6,6

101,A,10/23/2015,14,1,,,,,,,

102,A,10/23/2015,18,1,7,7,7,7,7,7,4

103,A,10/23/2015,14,1,5,5,6,6,5,4,4

104,A,10/23/2015,16,1,,,,,,,

105,A,10/23/2015,14,1,5,5,6,6,5,4,4

106,A,10/23/2015,16,1,,,,,,,

107,A,10/23/2015,15,1,6,6,6,6,5,4,4

108,A,10/23/2015,12,1,6,6,6,6,6,6,6

109,A,10/23/2015,16,1,6,6,6,6,5,4,4

110,A,10/23/2015,16,1,,,,,,,

111,A,10/23/2015,10,1,,,,,,,

112,A,10/23/2015,16,1,,,,,,,

113,A,10/23/2015,14,1,6,6,6,6,5,4,4

114,A,10/23/2015,14,1,,,,,,,

115,A,10/23/2015,16,1,,,,,,,

116,A,10/23/2015,13,1,,,,,,,

117,A,10/23/2015,18,1,5,5,6,6,5,4,4

118,A,10/23/2015,14,1,6,6,6,6,6,6,6

119,A,10/23/2015,16,1,6,6,6,6,6,6,6

120,A,10/23/2015,14,1,7,7,7,7,7,7,5

121,A,10/23/2015,16,1,5,6,6,6,6,6,6

201,B,10/23/2015,14,1,6,7,6,6,6,7,6

202,B,10/23/2015,14,1,,,,,,,

203,B,10/23/2015,12,1,,,,,,,

204,B,10/23/2015,16,1,6,7,6,6,6,5,5

205,B,10/23/2015,9,1,6,6,5,6,5,5,5

206,B,10/23/2015,12,1,,,,,,,

207,B,10/23/2015,12,1,,,,,,,

208,B,10/23/2015,11,1,,,,,,,

209,B,10/23/2015,12,1,5,5,6,6,5,5,5

210,B,10/23/2015,9,1,5,5,5,6,5,5,5

211,B,10/23/2015,13,1,4,5,5,5,3,4,2

212,B,10/23/2015,9,1,5,5,5,6,5,5,5

213,B,10/23/2015,10,1,5,5,5,6,5,5,5

214,B,10/23/2015,12,1,,,,,,,

215,B,10/23/2015,10,1,3,5,5,5,3,4,2

216,B,10/23/2015,12,1,,,,,,,

217,B,10/23/2015,12,1,,,,,,,

302,B,10/23/2015,15,1,,,,,,,

